protocol,target,source,method,model,n_train,n_test,r2,r2_log1p,rmse,mae,mape,base_candidate
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid3_Q25,815.0,100.0,-0.10874015522359626,-0.36285803394505556,60.61357882356065,23.49612,38.59844525543337,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid3_Q30,815.0,100.0,-0.08807023631958,-0.24592614681787062,60.04592007874057,22.732425,37.830750427700096,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid3_Q35,815.0,100.0,-0.07192046328876334,-0.171645198025294,59.59863587788734,22.21731,37.546985097435964,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid3_Q40,815.0,100.0,-0.056978597186958524,-0.10914169866720846,59.18179527042079,21.785950000000003,37.48161610902217,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid3_Q45,815.0,100.0,-0.04228409858551796,-0.061840320266869586,58.768972087063084,21.43433,37.739451668865314,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid3_Q50,815.0,100.0,-0.025587699065883207,-0.027959408863008184,58.29636024101334,21.20407,38.721199274311815,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid3_Q55,815.0,100.0,-0.00866048570535205,0.00798571067446252,57.813271073201705,20.924802999999997,39.915884582400984,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid3_Q60,815.0,100.0,0.0019989452334161495,0.02935945247186189,57.506977045137745,20.826670000000004,41.12714033524026,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid3_Q75,815.0,100.0,0.034384085960825206,0.007787946342466934,56.56623141647762,21.853435000000005,50.26700818857772,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid3_Q85,815.0,100.0,0.03521103411366999,-0.35131898776968207,56.54200472387763,28.224969999999995,79.1825733574873,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid3_Q90,815.0,100.0,-0.13437921759833138,-0.9858564586200589,61.310402790064906,37.121380000000016,116.9752341828348,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid3_Q95,815.0,100.0,-1.0702638319791693,-2.527265453541845,82.82622848409781,62.47091999999988,206.8674321901248,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid3_Q96,815.0,100.0,-4.604696904147231,-4.64257703943378,136.27967974273906,101.6247419999998,339.76788186155903,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid3_Q97,815.0,100.0,-11.728198227074817,-6.6206212072755,205.37070963784325,147.00646700000004,487.8804770268205,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid4_Q15,815.0,100.0,-0.14726749631840796,-0.6956977780192561,61.65770895506497,25.721904999999996,42.53447736338982,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid4_Q20,815.0,100.0,-0.11780148631180287,-0.5057235302160099,60.860761214164924,24.652605999999995,40.692995188665684,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid4_Q25,815.0,100.0,-0.09091143423064985,-0.34678707028177835,60.12426571849443,23.757617500000002,39.54439535399253,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid4_Q30,815.0,100.0,-0.06430911188370847,-0.25473795262660115,59.38666385645854,23.243959999999998,39.502511053408504,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid4_Q35,815.0,100.0,-0.051951963444198945,-0.18687298178375178,59.040903232398975,22.689014999999998,38.81107769096333,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid4_Q40,815.0,100.0,-0.03657441139225903,-0.11737445097564758,58.60778126861655,22.164409999999997,38.58956036416382,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid4_Q45,815.0,100.0,-0.025596116034759753,-0.0746648556609042,58.296599458802056,21.773039999999995,38.37260549104666,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid4_Q50,815.0,100.0,-0.007555365986566809,-0.021402140620589094,57.78159138687684,21.42352,39.00167033244509,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid4_Q55,815.0,100.0,0.006222608392687179,0.017247289019461376,57.38515972359492,21.229065000000002,40.120518590990145,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid4_Q60,815.0,100.0,0.015629653706682123,0.032483405765490914,57.11291144487383,21.25645,41.525351318477675,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid4_Q75,815.0,100.0,0.10178539641017748,-0.160188494553952,54.55632331739833,25.060544999999998,66.20610435902877,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid4_Q85,815.0,100.0,-0.027395217236112268,-0.6851669721012679,58.347709015963076,32.278675,101.0963817561069,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid4_Q90,815.0,100.0,-0.6959986670433689,-1.5486774699142738,74.9665960983224,44.21417000000001,157.79246629769642,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid4_Q95,815.0,100.0,-4.3624833122468125,-3.120542583031802,133.30241438151276,74.7514245,274.9850479498889,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid4_Q96,815.0,100.0,-5.4640858013119145,-3.622297879914246,146.35534736658835,84.64361639999997,308.3234170441077,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid4_Q97,815.0,100.0,-6.5386705152418365,-4.111275207946436,158.05288218003707,94.65016899999992,340.0733772119952,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid5_Q15,815.0,100.0,-0.16129456491920924,-0.9079906901731192,62.03349287195587,26.71639,45.06089172769893,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid5_Q20,815.0,100.0,-0.1356753158665145,-0.6878379874240022,61.34541825067298,25.773089999999993,43.575160064515885,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid5_Q25,815.0,100.0,-0.1105013951029854,-0.5322876172907183,60.66170222296354,25.137545000000003,43.05681386816844,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid5_Q30,815.0,100.0,-0.09060441570040934,-0.4097685031720806,60.115804645460486,24.535414400000004,42.49402757238604,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid5_Q35,815.0,100.0,-0.06117060363278748,-0.29395576840226156,59.29903746012662,24.027205,43.00545720257352,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid5_Q40,815.0,100.0,-0.05012789414416918,-0.2085618655407837,58.989692992505056,23.30183,41.714967117436196,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid5_Q45,815.0,100.0,-0.039290792937035635,-0.15480034593842928,58.68452295354372,22.946519999999996,41.76970986072787,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid5_Q50,815.0,100.0,-0.026859036840460204,-0.09348277830915608,58.33248168182115,22.438460000000006,41.67539269192788,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid5_Q55,815.0,100.0,-0.0011619782024332448,-0.023277430904152574,57.59797466785442,21.947950000000002,42.830029178545196,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid5_Q60,815.0,100.0,0.019500453679102137,0.007964892345849184,57.00050943377612,21.694409999999998,44.52251916594652,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid5_Q75,815.0,100.0,0.05497312317907466,-0.3543765073570617,55.959924344905076,26.055445000000006,75.46118315709033,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid5_Q85,815.0,100.0,-0.11067443123685261,-0.7842976893612468,60.666428132184436,32.034394999999996,105.39447901930981,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid5_Q90,815.0,100.0,-1.887223093509014,-1.8992690993986114,97.81269161168456,50.435775000000014,193.95531556103194,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid5_Q95,815.0,100.0,-5.927026736579387,-3.4542693905686166,151.50552495755718,80.99412,316.1103472283411,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid5_Q96,815.0,100.0,-6.651091417646989,-3.873627009317066,159.22700788982618,87.92106199999998,343.1337460653237,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid5_Q97,815.0,100.0,-8.040126996002407,-4.738940005061619,173.07817387098953,103.28855499999992,394.67846300311953,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid6_Q15,815.0,100.0,-0.19453264189032682,-0.9056740147307016,62.914978063175866,26.046712999999997,43.47553014495851,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid6_Q20,815.0,100.0,-0.16068756600519718,-0.638399842110936,62.01727856009162,24.909539999999996,41.68215679234753,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid6_Q25,815.0,100.0,-0.11709363675767115,-0.3997788886903302,60.84148807598315,23.690720000000002,40.17568655419955,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid6_Q30,815.0,100.0,-0.10117411339334592,-0.3084640489615589,60.40641128686311,23.1169848,39.55047438605283,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid6_Q35,815.0,100.0,-0.0818291167273757,-0.22337564714428781,59.87346213670127,22.67686,39.71891973901371,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid6_Q40,815.0,100.0,-0.06328200728249378,-0.1545201470672768,59.358001582432,22.31532,39.982342088476976,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid6_Q45,815.0,100.0,-0.050441805218734315,-0.11228885981186232,58.99850912546434,22.087375,40.61783877100719,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid6_Q50,815.0,100.0,-0.03801879223559923,-0.07013072642406248,58.64859960604345,21.731669999999998,41.372385249510735,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid6_Q55,815.0,100.0,-0.0170131483016418,-0.02209547252884425,58.052151829099316,21.361117999999998,41.89836340394329,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid6_Q60,815.0,100.0,-0.004546724704511451,-0.010578542286280301,57.695256650698774,21.32779,43.54618290967459,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid6_Q75,815.0,100.0,-0.10211124836228258,-0.3477313494552259,60.43210973036189,26.008545000000005,70.4023018804389,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid6_Q85,815.0,100.0,-0.2760812405125186,-0.7181585861041293,65.02707221219482,31.131909999999998,97.83958522485662,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid6_Q90,815.0,100.0,-0.9629847694284284,-1.452488302846307,80.65169583747327,41.857069,146.08495991078624,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid6_Q95,815.0,100.0,-2.676378646615834,-3.007090933006217,110.37358681781612,69.52305999999994,250.4042378897799,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid6_Q96,815.0,100.0,-3.601317352995501,-3.6091948176888637,123.47986113570893,80.77598999999991,291.9522633366839,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid6_Q97,815.0,100.0,-6.847217670230425,-5.379264052759821,161.2548881427182,115.14433500000013,407.901385192778,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid8_Q15,815.0,100.0,-0.15280387460108513,-0.7967203517480559,61.80630096441442,26.0908905,45.26922214393694,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid8_Q20,815.0,100.0,-0.11072547289841261,-0.5772975491234285,60.66782209590188,25.021659999999997,43.889356292463866,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid8_Q25,815.0,100.0,-0.0771855833638857,-0.44640458887757606,59.744826570481194,24.327262499999996,43.51189575436247,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid8_Q30,815.0,100.0,-0.06835676721266082,-0.36618480920315966,59.499482883446134,23.847465000000003,42.70259196295382,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid8_Q35,815.0,100.0,-0.05572916239483705,-0.2991860091931797,59.14680607617899,23.4639975,42.54665514272278,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid8_Q40,815.0,100.0,-0.038571538032965424,-0.194551229311265,58.66421273979563,22.896459999999998,42.20084265562891,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid8_Q45,815.0,100.0,-0.022082662001428943,-0.1326327675007286,58.196658488414954,22.543554,42.48819337925779,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid8_Q50,815.0,100.0,-0.006353513337119754,-0.08503789575084642,57.74711899826692,22.29912,42.97249118990522,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid8_Q55,815.0,100.0,0.007506522469730603,-0.037029331906965224,57.34807826682163,22.046605000000003,43.63310119254539,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid8_Q60,815.0,100.0,0.025044630310697036,0.017223350750020572,56.83912797703709,21.75095,44.70748406508303,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid8_Q75,815.0,100.0,0.16547381671307315,-0.21133852954914656,52.586591514567665,25.4063,74.21991916615075,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid8_Q85,815.0,100.0,-0.007927601766073433,-0.6582416737184709,57.792263946552566,31.061984,106.28615013314186,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid8_Q90,815.0,100.0,-0.8440600807761285,-1.2746248856145712,78.17044277220326,41.118097000000006,156.6300862250583,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid8_Q95,815.0,100.0,-3.452242336102172,-2.595472768274315,121.46312099038165,65.87781899999996,252.6953703802302,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid8_Q96,815.0,100.0,-4.085651159843294,-2.954338230679272,129.81602962187216,72.51497799999997,274.9892115101706,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid8_Q97,815.0,100.0,-5.073234301828613,-3.5259158036124036,141.8616662997079,83.56803499999995,311.4534242608842,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid10_Q15,815.0,100.0,-0.1578640394403663,-1.013214937576579,61.941799998345225,26.941410000000005,48.78707037074481,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid10_Q20,815.0,100.0,-0.13711465560183478,-0.79266184421382,61.384280123415955,26.124249999999996,48.94859413463446,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid10_Q25,815.0,100.0,-0.13163584898381275,-0.6459755657299706,61.23622175487724,25.62839500000001,49.4772139994548,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid10_Q30,815.0,100.0,-0.12330338223570525,-0.5478920805468543,61.01035778873944,25.41855,51.065104302405615,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid10_Q35,815.0,100.0,-0.12535542896263308,-0.4387385870946894,61.066059116715984,25.01843999999999,51.858645076169466,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid10_Q40,815.0,100.0,-0.13397908929868318,-0.38320837973152955,61.29958886183496,24.840909999999997,53.235560817195235,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid10_Q45,815.0,100.0,-0.14591753230772153,-0.36754751828216903,61.621422653854715,24.85389,55.05016364259938,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid10_Q50,815.0,100.0,-0.15113206750266617,-0.3240970540568582,61.761468662913124,24.67022,56.97972698375504,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid10_Q55,815.0,100.0,-0.16304811933811458,-0.2727124344378844,62.08031048210455,24.387343000000005,58.33139012817061,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid10_Q60,815.0,100.0,-0.17830039008619614,-0.24788880768643629,62.486046739562575,24.53318999999999,61.141394700533084,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid10_Q75,815.0,100.0,-0.15601448857372668,-0.47225370898291086,61.89230787606001,27.74647,90.25936929458936,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid10_Q85,815.0,100.0,-0.5780325020864105,-0.8887591801387895,72.31243910649742,32.71873699999999,134.4292054594561,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid10_Q90,815.0,100.0,-1.6054231742215603,-1.4659901017475576,92.91678500652726,43.45667000000003,182.20114830297592,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid10_Q95,815.0,100.0,-3.5108059322823637,-2.4807811749966997,122.25935775822028,60.76066499999999,253.61344600647345,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid10_Q96,815.0,100.0,-3.9265400432662183,-2.8567918532136387,127.7691622266077,66.75745399999997,276.594551467337,
literature_2019_2020,D,spatial_quantile_baseline,grid_spatial_quantile,Grid10_Q97,815.0,100.0,-5.054005430713589,-3.553913626994005,141.63690942508273,78.86065699999997,321.40703087775665,
